,mode,genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key
1619,1,la indie,0.23663080399999997,0.590705051,230989.3794,0.639957443,0.086245215,0.146606401,-7.160549401,0.042256505,120.72917690000001,0.507350731,54.06202686,7
1620,1,la pop,0.18798154600000003,0.577297436,228588.5842,0.65218895,0.007191503,0.214267906,-6.717632051,0.111945482,121.41163190000002,0.38088473700000003,59.06001221,8
1621,1,laboratorio,0.680130256,0.42679202200000005,260861.0334,0.31405059399999996,0.36966881799999995,0.16339477800000002,-16.79308774,0.054895493,102.7940619,0.369332825,28.24290911,5
1622,0,lafayette indie,0.067125,0.7495,257320.0,0.61625,0.000417793,0.218,-6.817,0.05565,100.15525,0.7945,52.5,11
1623,0,laiko,0.7810276559999999,0.578273465,196393.1343,0.46390438,0.187301703,0.170926105,-10.67402848,0.04803363,117.18086650000001,0.67352036,21.14240228,7
1624,0,lancashire indie,0.215,0.32799999999999996,269973.0,0.337,9.640000000000001e-05,0.11699999999999999,-11.001,0.0279,140.594,0.20600000000000002,35.0,2
1625,1,lancaster pa indie,0.19994,0.500928571,323998.2857,0.507857143,0.026081886000000002,0.152271429,-11.20478571,0.044642857,132.5656429,0.397285714,44.57142857,4
1626,1,late romantic era,0.930415343,0.30980490899999996,334678.1977,0.18988528899999998,0.48542158,0.190868838,-18.76748336,0.053361806,101.4869253,0.233067921,9.614926029,7
1627,1,latin,0.303149519,0.6880086959999999,247082.9889,0.674301204,0.019827975,0.185005253,-6.935224954,0.084144241,122.5014895,0.656259461,55.58557414,9
1628,1,latin afrobeat,0.240185022,0.6772600000000001,246027.3356,0.688792222,0.012852136,0.207382889,-8.0754,0.09679866699999999,114.6850956,0.723541111,51.95444444,7
1629,1,latin alternative,0.19603016899999998,0.628397644,247383.8333,0.6928615020000001,0.042579185,0.199505723,-7.93073201,0.06466479900000001,125.02892250000001,0.6438318160000001,55.27008957,9
1630,1,latin american classical piano,0.9827890109999999,0.34100363200000006,371543.9948,0.11831621199999999,0.872271822,0.104689798,-23.94320394,0.042347699999999995,101.76211409999999,0.176764119,24.85956705,9
