,mode,count,acousticness,artists,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
53,0,8,0.03269,69 Boyz,0.851,256279.75,0.742,0.0,0.18345,-11.60925,0.22375,133.01425,0.6795,41.75
54,1,46,0.266721304,6LACK,0.637130435,220217.8913,0.520434783,0.0018859229999999999,0.122969565,-7.958130435,0.16056087,121.3756304,0.30889565199999997,63.86956522
55,1,4,0.44299999999999995,6cyclemind,0.7175,295993.0,0.4735,0.00158574,0.131,-8.5365,0.03095,97.2875,0.47,57.5
56,1,26,0.112184615,6ix9ine,0.733730769,156294.8462,0.697923077,4.61e-06,0.144330769,-5.1340384619999995,0.240761538,123.0933846,0.455384615,69.30769231
57,0,2,9.03e-06,7 Year Bitch,0.349,167333.0,0.7090000000000001,0.0095,0.147,-12.339,0.0336,114.581,0.708,41.0
58,1,9,0.197222222,702,0.74,255970.2222,0.611222222,0.004330793,0.16442222199999998,-8.151888889,0.06581111099999999,99.07033333,0.59,52.11111111
59,1,4,0.00857,808 State,0.5535,285153.5,0.8715,0.5855,0.1215,-8.0475,0.05975,128.4775,0.5025,42.0
60,0,2,0.0166,88GLAM,0.764,180813.0,0.672,1.06e-06,0.10300000000000001,-4.274,0.0655,150.02100000000002,0.594,68.0
61,1,6,0.527466667,88rising,0.585,209444.6667,0.46316666700000003,4.6e-05,0.21815,-9.008666667,0.09198333300000001,109.58783329999999,0.38533333299999994,69.83333333
62,1,13,0.073376923,8Ball,0.780538462,282367.3077,0.664384615,0.0006,0.242384615,-6.487769231000001,0.1845,122.0759231,0.539076923,42.53846154
63,0,2,0.9520000000000001,90sFlav,0.748,126250.0,0.265,0.917,0.0866,-12.074000000000002,0.22899999999999998,77.009,0.14,70.0
64,0,2,0.637,916frosty,0.597,248803.0,0.5589999999999999,0.0,0.13699999999999998,-7.218999999999999,0.0835,145.826,0.268,66.0
65,1,1,0.139,93FEETOFSMOKE,0.816,148140.0,0.5770000000000001,0.0,0.0827,-5.997999999999999,0.41,171.028,0.45899999999999996,66.0
66,1,20,0.34703,98,0.61025,250582.6,0.581,3.55e-07,0.11316500000000002,-8.21425,0.041735,101.6388,0.42775,49.0
67,1,6,0.030186667,999,0.596,217075.3333,0.631,0.282667583,0.1723,-9.655333333,0.0489,132.0906667,0.5146666670000001,33.66666667
68,0,6,0.033133333,9lokknine,0.8643333329999999,181220.0,0.544,0.0,0.1746,-8.401333333,0.272666667,90.15666667,0.521,67.66666667
