genres,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count
['praise'],D-Unity,3.22E-05,0.799,387370,0.665,0.873,0.0929,-5.999,0.14,124.003,0.239,0,0,1,2
['social media pop'],D. Gonzalez,0.628,0.513,146507,0.56,0,0.332,-11.684,0.263,124.836,0.151,0,11,1,1
"['classic italian pop', 'italian adult pop']",D. Modugno,0.644,0.612,218467,0.876,1.20E-05,0.383,-8.323,0.0515,116.104,0.909,30,4,1,1
"['dirty texas rap', 'houston rap']",D.E.A. Dead End Alliance,0.0279,0.739,324973,0.666,0,0.123,-5.092,0.283,168.317,0.609,35,11,0,1
"['alternative hip hop', 'bronx hip hop', 'hardcore hip hop', 'turntablism']",D.I.T.C.,0.069,0.756,222440,0.854,0,0.0832,-4.918,0.309,92.866,0.92,41,9,1,1
"['cajun', 'swamp pop', 'zydeco']",D.L. Menard,0.668,0.43,132863,0.74,0.128,0.207,-7.347,0.0765,172.791,0.812,23,7,1,2
"['crossover thrash', 'hardcore punk', 'metal', 'old school thrash', 'punk', 'thrash core', 'thrash metal']",D.R.I.,0.001525567,0.378,171272.4444,0.779444444,0.131791689,0.2203,-11.13544444,0.074266667,124.087,0.383566667,33.11111111,4,1,18
"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'rap rock']",D12,0.130176844,0.768844444,293581.5556,0.753955556,0.001471486,0.196,-4.178577778,0.253017778,106.6549778,0.569377778,50.48888889,11,0,45
['abstract beats'],D33J,0.719,0.44,199709,0.242,0.834,0.11,-12.307,0.0316,124.968,0.0446,62,0,1,1
"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",D4L,0.024442222,0.795555556,230782.1111,0.383333333,0,0.154844444,-8.339777778,0.361333333,96.05088889,0.472111111,46.77777778,0,0,9
"['alternative hip hop', 'hip hop']",DANGERDOOM,0.1140625,0.6575,172791.5,0.657375,0.002423678,0.31055,-7.686625,0.2417125,117.370625,0.670375,48.75,4,1,8
"['anime', 'j-pixie', 'japanese electropop']",DAOKO,0.000962,0.598,92213,0.883,0.0254,0.103,-9.341,0.0685,125.013,0.402,58,7,0,2
"['boy band', 'dance pop', 'hip pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",DAY26,0.165,0.516,250880,0.69,0,0.126,-6.944,0.0436,129.833,0.398,54,6,1,2
"['k-pop', 'k-pop boy group']",DAY6,0.0649,0.458,283160,0.617,0,0.109,-3.464,0.0331,167.925,0.418,68,5,0,2
['trap soul'],DCMBR,0.302,0.811,206593,0.574,0,0.0865,-7.003,0.18,96.993,0.546,62,5,0,2
"['trap', 'vapor trap', 'viral rap']",DDG,0.0503,0.921,167051.5,0.35475,0,0.16725,-9.44575,0.09085,129.99375,0.7445,70.5,11,0,4
"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",DEAN,0.203328375,0.6155,229653.25,0.660625,1.94E-06,0.2962875,-5.36925,0.0946875,112.7405,0.494875,61,3,1,8
"['red dirt', 'roots americana', 'texas country']",DERYL DODD,0.1364,0.584,217680,0.5805,0,0.924,-6.778,0.03625,109.6145,0.47,40.5,7,1,4
"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",DES,0.503,0.853,174667,0.695,5.45E-05,0.479,-13.208,0.35,89.007,0.606,45,8,0,2
"['contemporary country', 'country pop', 'modern country rock']",DEV,0.033868571,0.618571429,220718,0.827571429,0.000261143,0.278742857,-5.671142857,0.197314286,123.2601429,0.692,55.71428571,7,1,7
"['boy band', 'funk', 'hip hop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'rap', 'urban contemporary']",DEVO,0.195983226,0.67183871,187359.7258,0.647258065,0.185871052,0.135737097,-11.98603226,0.075301613,142.6916452,0.763564516,30.82258065,9,1,124
"['brazilian punk', 'flint hip hop']",DFC,0.0514,0.672,244733,0.761,0,0.474,-9.644,0.248,102.192,0.731,50,0,1,2
['eurodance'],DHT,0.844,0.558,271040,0.268,0,0.098,-9.238,0.0305,144.712,0.184,44,9,0,1
"['pixie', 'slayer']",DIAMANTE,0.00343,0.338,219760,0.806,0,0.144,-7.417,0.0767,160.821,0.278,60,9,0,2
"['brooklyn indie', 'chillwave', 'indie pop', 'indie rock', 'indie surf', 'modern alternative rock', 'modern dream pop', 'modern rock', 'neo-psychedelic', 'nu gaze', 'shoegaze']",DIIV,0.0674,0.379,222973,0.868,0.763,0.0645,-4.913,0.038,169.984,0.744,56,5,0,2
"['alternative pop', 'alternative rock', 'grunge', 'indie rock', 'lo-fi', 'modern rock', 'noise pop', 'noise rock', 'permanent wave', 'post-hardcore', 'post-punk', 'power pop', 'punk', 'rock']",DINO,0.003015,0.775,341886.5,0.6195,0.0329,0.10615,-13.496,0.09245,114.8155,0.8725,29,9,0,4
"['alternative hip hop', 'east coast hip hop', 'turntablism']",DJ Babu,0.129,0.66,210733,0.943,0,0.557,-4.166,0.277,93.696,0.599,38,1,0,1
"['downtempo', 'electronica', 'ninja', 'nu jazz', 'trip hop', 'turntablism']",DJ Cam,0.318,0.768,310413,0.632,0.489,0.234,-11.702,0.158,81.852,0.352,40,10,0,2
"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop']",DJ Clue,0.105533333,0.692666667,250733.6667,0.663666667,6.73E-07,0.423333333,-5.989333333,0.396333333,129.0216667,0.460333333,38.66666667,2,1,3
"['dirty south rap', 'gangster rap', 'hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",DJ Drama,0.113566667,0.485333333,282549,0.722666667,0,0.156766667,-5.672166667,0.328466667,104.929,0.410333333,53,3,0,6
"['atl hip hop', 'atl trap', 'rap', 'southern hip hop', 'trap', 'vapor trap']",DJ ESCO,0.061066667,0.768666667,251031,0.610333333,0,0.179333333,-8.575333333,0.0542,130.4226667,0.196666667,55,1,1,3
['pop rap'],DJ Felli Fel,0.156333333,0.682,231169,0.685333333,0,0.1536,-6.522,0.222466667,103.634,0.328333333,45.33333333,3,1,3
['k-pop'],DJ Friz,0.0401,0.735,226128,0.852,0,0.196,-3.85,0.092,98.494,0.788,57,2,1,2
"['gangster rap', 'hip hop', 'old school hip hop', 'philly rap', 'rap']",DJ Jazzy Jeff & The Fresh Prince,0.025859231,0.734615385,273737.3077,0.674769231,2.53E-07,0.332384615,-10.53561538,0.141961538,126.5268462,0.594538462,48.30769231,7,1,26
['cumbia'],DJ Kane,0.227,0.774,234840,0.552,0,0.206,-6.054,0.0503,127.176,0.503,57,8,1,2
"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",DJ Khaled,0.066417368,0.657263158,262615.1579,0.752157895,5.14E-07,0.307184211,-4.304684211,0.1665,138.0408947,0.442263158,59.21052632,11,1,19
"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",DJ Luian,0.39414,0.8101,296551.1,0.5742,1.20E-07,0.25876,-7.55,0.15942,126.6175,0.4953,71.3,11,0,10
"['electro', 'miami bass', 'trival']",DJ Magic Mike,0.010163625,0.7675,304253.5,0.417875,0.473247725,0.123075,-16.327625,0.0927625,142.111375,0.476125,30.5,7,1,8
['ambeat'],DJ Okawari,0.605,0.553,265800,0.531,0.0722,0.0899,-9.049,0.028,100.02,0.699,50,8,0,2
"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'jazz boom bap', 'turntablism']",DJ Premier,0.18855,0.696,210184,0.76325,0.002651383,0.2091,-5.91225,0.2745,89.10875,0.82575,53.75,8,0,8
"['breakbeat', 'nu skool breaks', 'turntablism']",DJ Quest,0.0346,0.797,241933,0.983,0.36,0.316,-6.35,0.166,99.096,0.374,44,6,1,2
"['eurodance', 'europop']",DJ Sammy,0.0011,0.571,233600,0.953,0.000606,0.226,-5.601,0.0548,137.965,0.601,64,8,1,1
"['alternative hip hop', 'big beat', 'downtempo', 'electronica', 'hip hop', 'trip hop', 'turntablism']",DJ Shadow,0.474245517,0.58237931,291617.931,0.692793103,0.639326072,0.238172414,-8.664344828,0.139462069,115.3693793,0.507724138,44.13793103,8,0,29
"['gangster rap', 'hip hop', 'old school hip hop', 'philly rap', 'rap']",DJ Y.T,0.00178,0.803,256865,0.942,0.145,0.224,-3.46,0.0965,128.018,0.401,0,9,1,2
"['latin', 'salsa', 'tropical']",DLG,0.2892,0.6878,291384,0.8882,0.004862522,0.16188,-4.1678,0.0493,110.8082,0.8848,53.2,9,1,10
"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",DMX,0.131261415,0.7232,245649.0385,0.728392308,4.33E-05,0.216366154,-6.812538462,0.320666154,109.8590231,0.520733846,46.27692308,10,0,130
"['dance pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop']",DNCE,0.22675,0.666,207963.25,0.72175,0,0.222525,-5.79625,0.070025,120.99075,0.74825,69.5,8,1,8
['uk dance'],DNMO,0.0188,0.601,182400,0.591,0.0766,0.126,-7.407,0.0337,150.044,0.37,60,5,0,2
"['alternative metal', 'nu metal', 'rap metal']",DOWN,0.116774733,0.364555556,285696.3333,0.826444444,0.288716667,0.162866667,-7.654555556,0.0686,124.3757778,0.353533333,42.44444444,6,0,18
"['dirty south rap', 'gangster rap', 'hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",DRAMA,0.453,0.8075,220970,0.448,0.038115,0.1775,-9.6075,0.03095,106.725,0.4485,61.5,7,1,4
"['indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'rock']",DREAMERS,0.003827,0.495333333,198234.3333,0.871333333,0.000177,0.196566667,-3.146,0.036566667,129.7126667,0.497666667,59.33333333,0,1,6
"['bass trap', 'edm', 'electronic trap', 'electropop', 'future bass', 'pop edm', 'traprun', 'vapor soul', 'vapor twitch']",DROELOE,0.121,0.693,226981,0.725,0.00278,0.214,-7.297,0.0321,105.961,0.447,59,0,0,2
"['drum and bass', 'liquid funk', 'manchester hip hop', 'uk dnb']",DRS,0.451,0.742,322142,0.258,0,0.0926,-11.885,0.0339,82.576,0.476,39,3,0,2
['afroswing'],DTG,0.496,0.613,167917,0.624,0,0.283,-6.66,0.206,62.948,0.804,80,11,0,2
"['big room', 'canadian electronic', 'dance pop', 'deep big room', 'edm', 'electro house', 'pop dance', 'pop edm', 'tropical house']",DVBBS,0.01484,0.7185,185651.5,0.821,0.16392565,0.120175,-4.9615,0.04475,121.0025,0.42775,66.25,5,0,4
['bounce'],Da Entourage,0.0217,0.8,236080,0.846,0.00173,0.344,-6.005,0.0496,94.502,0.396,39,1,1,2
"['a cappella', 'barbershop', 'comic']",Da Vinci's Notebook,0.87025,0.74975,183693.25,0.39825,7.20E-07,0.304175,-9.78575,0.241325,126.15275,0.7405,48,9,1,8
"['north carolina hip hop', 'rap']",DaBaby,0.076128542,0.818364583,175049.0208,0.6680625,2.23E-05,0.153890625,-5.972197917,0.254508333,128.1813542,0.603583333,67.36458333,6,0,96
"['cali rap', 'west coast trap']",DaBoii,0.271,0.922,210338,0.703,0,0.227,-4.652,0.259,104.979,0.685,58,1,1,1
"['afropop', 'ghanaian hip hop', 'nigerian pop']",DaVido,0.379,0.928,240000,0.675,0,0.0533,-3.535,0.0566,105.952,0.794,61,5,1,2
"['canadian electronic', 'chillstep', 'edm', 'electropop', 'future bass', 'melodic dubstep', 'pop edm']",Dabin,0.251,0.422,297782,0.677,3.55E-06,0.16,-5.76,0.0365,150.131,0.146,61,11,1,1
['alabama rap'],Dada,0.0113,0.58,246533,0.718,0.00102,0.0815,-9.035,0.0266,102.734,0.462,51,2,1,2
"['atl hip hop', 'trap']",Dae Dae,0.07,0.923,181739,0.599,1.23E-06,0.0951,-4.888,0.238,138.024,0.667,52,6,1,2
"['dc hardcore', 'emo', 'emocore', 'hardcore', 'hardcore punk', 'melodic hardcore', 'post-hardcore', 'punk', 'skate punk', 'straight edge']",Dag Nasty,0.001681,0.368,150609.75,0.86675,2.27E-05,0.27475,-6.10775,0.099625,119.313,0.319,32.25,1,0,8
"['antiviral pop', 'otacore']",Dagames,0.21067,0.567333333,257373.6667,0.881333333,0.001513333,0.207666667,-7.082333333,0.1055,116.655,0.625666667,60.66666667,2,0,6
['cartoon'],Daisy Duck,0.56,0.664,100400,0.428,6.23E-06,0.147,-7.756,0.0379,87.981,0.812,43,5,1,2
['swamp pop'],Dale & Grace,0.807,0.226,133792,0.36,0.00221,0.363,-12.042,0.0413,210.186,0.715,27,6,1,2
['classical horn'],Dale Clevenger,0.99,0.216,283133,0.00843,0.845,0.111,-27.064,0.0401,70.452,0.144,39,8,1,1
"['latin', 'r&b en espanol', 'reggaeton', 'trap latino']",Dalex,0.229921429,0.727,264951.6429,0.670785714,7.13E-05,0.146757143,-4.578785714,0.182192857,161.574,0.693714286,78.71428571,0,1,14
['neo soul'],Daley,0.0903,0.893,202067,0.48,0,0.102,-5.493,0.056,123.98,0.968,48,9,1,2
"['chanson', 'french pop']",Dalida,0.736,0.397,208390.4286,0.395714286,1.63E-05,0.210285714,-8.281857143,0.033385714,122.8434286,0.433142857,50.71428571,4,0,7
['kansas city hip hop'],Dalima,0.045533333,0.771,353409,0.845666667,8.07E-06,0.166033333,-4.312333333,0.1157,135.7146667,0.368,43.66666667,2,1,3
['deep christian rock'],Dallas Holm,0.828,0.364,266667,0.182,0.000471,0.95,-14.559,0.0328,116.012,0.119,34,0,1,2
"['complextro', 'deep big room', 'electro house']",DallasK,0.00259,0.66,254879,0.652,0,0.0673,-4.747,0.0582,127.977,0.167,55,8,1,2
"['latin', 'latin hip hop', 'reggaeton', 'trap latino', 'tropical']",Dalmata,0.278,0.79,219481,0.765,0,0.0721,-6.642,0.188,170.063,0.964,60,6,0,2
['k-rap'],Damage,0.54,0.561,449800,0.354,0,0.771,-10.34,0.0494,130.642,0.408,44,9,1,2
"['alternative metal', 'groove metal', 'nu metal', 'rap rock', 'southern metal']",Damageplan,0.0001032,0.4265,235473.5,0.9325,0.25343,0.0856,-4.5495,0.0662,100.435,0.5925,45,7,1,4
"['reggae', 'reggae fusion']",Damia,0.923882353,0.445,181982.1176,0.161764706,0.000210882,0.180817647,-15.30788235,0.101523529,96.93923529,0.373823529,0,3,1,34
"['alternative country', 'chamber pop', 'freak folk', 'indie folk', 'indie rock', 'new americana', 'stomp and holler']",Damien Jurado,0.21,0.723,256173,0.347,0.0122,0.124,-9.694,0.0283,109.972,0.166,49,6,1,2
"['album rock', 'classic rock', 'glam metal', 'hard rock', 'rock']",Damn Yankees,0.065993625,0.42625,282989.375,0.7485,0.001173354,0.283775,-8.685875,0.04115,105.92825,0.38775,43.25,2,1,16
['slovak electronic'],Damolh33,0.092028,0.8202,385330.6,0.6774,0.8836,0.15066,-11.0052,0.095,124.2094,0.534,0,5,0,5
"['funk', 'garage rock', 'indie folk', 'modern blues rock', 'modern rock', 'new americana', 'punk blues', 'rock', 'stomp and holler']",Dan Auerbach,0.34145,0.4782,222786.8,0.5998,0.0659186,0.24704,-7.8952,0.04776,100.1512,0.5878,49.4,9,1,10
['uk alternative pop'],Dan Black,0.0848,0.584,226587,0.723,2.80E-05,0.093,-6.496,0.0617,173.971,0.609,43,0,1,1
"['neo soul', 'uk contemporary r&b']",Dan Caplen,0.194,0.653,210773,0.809,0,0.165,-4.057,0.0474,92.213,0.55,77,0,1,2
['shimmer pop'],Dan Croll,0.0316,0.628,196849,0.883,0.000106,0.0622,-5.578,0.14,87.91,0.658,53,8,0,2
"['adult standards', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']",Dan Fogelberg,0.55769375,0.481821429,265992.9643,0.344146429,0.030731544,0.139755357,-15.912375,0.03080625,120.8546339,0.434825,30.50892857,0,1,112
"['disco', 'post-disco']",Dan Hartman,0.041372308,0.750846154,355659.3846,0.700076923,0.103763103,0.133146154,-9.186,0.051376923,119.7055385,0.910230769,44.46153846,9,1,13
"['country rock', 'pub rock', 'roots rock', 'southern soul']",Dan Penn,0.3465,0.7065,170560,0.454,0.00158,0.12115,-11.6465,0.04435,119.4665,0.7695,35.5,7,1,4
['rosary'],Dan Schutte,0.779,0.3335,219820,0.2005,5.35E-05,0.2403,-13.6355,0.02895,80.702,0.3105,31.5,7,1,4
"['disney', 'hollywood', 'movie tunes', 'show tunes']",Dan Stevens,0.674,0.285,194542,0.396,6.60E-05,0.102,-8.741,0.0318,79.442,0.219,65,1,1,2
"['bluegrass', 'mandolin', 'progressive bluegrass']",Dan Tyminski,0.524333333,0.578333333,226537.6667,0.416666667,0.0020425,0.107833333,-11.07533333,0.028766667,113.1343333,0.63,55,5,1,6
"['electro', 'hip hop', 'hip house', 'old school hip hop']",Dana Dane,0.149,0.9115,337560,0.5205,0,0.0957,-11.126,0.2415,95.65,0.798,39.5,2,1,4
"['comedy', 'deep comedy', 'new comedy']",Dana Gould,0.832,0.617,125893,0.422,0,0.901,-14.989,0.921,118.366,0.605,35,5,1,2
['entehno'],Danai Stratigopoulou,0.98865,0.452925,191761.525,0.3894,0.194914604,0.26273,-10.786225,0.054605,104.43085,0.6452,0.05,9,1,40
"['modern ska punk', 'ska', 'ska punk', 'ska revival']",Dance Hall Crashers,0.00202,0.393,203933,0.923,0.261,0.384,-5.86,0.0484,98.849,0.793,40,1,0,2
"['comedy', 'comic']",Dane Cook,0.823,0.573,109000,0.96,0,0.972,-3.39,0.879,84.975,0.594,41,7,1,2
"['indie electropop', 'nyc pop']",Danelle Sandoval,0.0156,0.841,241875,0.639,0.0654,0.0545,-6.052,0.0688,99.002,0.675,73,9,0,2
"['dark trap', 'emo rap', 'underground hip hop']",Danger,0.0133,0.721,271947,0.934,0.468,0.0915,-4.832,0.0467,128.999,0.163,52,8,1,2
"['dark trap', 'emo rap', 'underground hip hop']",Danger Incorporated,0.190613333,0.623666667,215236,0.501,0.092346,0.0961,-9.203666667,0.127433333,97.73,0.150533333,60,6,0,6
['deep minimal techno'],Dani Sbert,0.00377,0.81,400000,0.728,0.862,0.106,-7.223,0.0927,125.993,0.705,0,2,1,2
"['pop', 'pop r&b', 'pop rap', 'r&b', 'rap', 'rap latina']",DaniLeigh,0.1505,0.848833333,175985,0.441666667,9.50E-07,0.09205,-8.335833333,0.20145,112.535,0.47865,66.66666667,7,1,6
"['chanson', 'francoton', 'french pop']",Daniel Balavoine,0.443,0.5718,269725.4,0.5978,0.0001388,0.1314,-9.8074,0.04068,141.8662,0.4378,53.4,9,0,5
"['dance pop', 'europop']",Daniel Bedingfield,0.4024,0.737,225173.3333,0.613,2.36E-05,0.104666667,-6.761666667,0.041366667,124.5386667,0.48,50.66666667,10,1,3
"['broadway', 'hollywood', 'show tunes']",Daniel Breaker,0.672,0.308,239250,0.642,0,0.0843,-7.216,0.137,190.057,0.401,45,1,1,1
['theme'],Daniel Caine Orchestra,0.235733333,0.680333333,186271,0.726333333,0.065666667,0.085733333,-7.809333333,0.055866667,137.3876667,0.743,28,5,1,6
"['dark clubbing', 'darksynth', 'synthwave']",Daniel Deluxe,0.33045,0.6075,265172.5,0.596,0.809,0.113,-9.886,0.0465,142.9795,0.1067,55,2,1,4
['orchestral performance'],Daniel Harding,0.87,0.114,331933,0.0701,0.431,0.0916,-23.417,0.0445,89.33,0.0371,55,4,0,2
"['alternative rock', 'anti-folk', 'freak folk', 'indie rock', 'lo-fi', 'melancholia', 'outsider']",Daniel Johnston,0.911,0.538692308,178295.6923,0.308126923,0.44644656,0.1793,-14.95734615,0.232292308,106.1042692,0.509957692,32.57692308,0,1,52
"['canadian americana', 'melancholia']",Daniel Lanois,0.416,0.389,225718,0.203633333,0.807666667,0.1149,-20.945,0.039866667,111.2713333,0.077533333,42,2,0,6
['estonian pop'],Daniel Levi,0.285,0.458,207069,0.696,0,0.123,-4.742,0.0402,174.141,0.418,76,11,1,2
['australian pop'],Daniel Merriweather,0.0962,0.558,219187,0.689,0,0.194,-4.89,0.0408,148.118,0.546,48,2,0,1
"['corrido', 'deep regional mexican']",Daniel Ortiz,0.169,0.679,157292,0.691,0,0.0887,-2.366,0.0348,114.011,0.965,43,10,1,2
"['canadian pop', 'neo mellow', 'pop rock']",Daniel Powter,0.359,0.591,233780,0.726,0.0016982,0.159,-5.682,0.02995,140.037,0.525,59.5,3,1,4
"['cartoon', ""children's music"", ""preschool children's music""]",Daniel Tigers Neighborhood,0.653,0.7526,81053.2,0.5338,0,0.2282,-7.1144,0.04318,109.74,0.801,49.6,0,1,10
['french classical piano'],Daniel Varsano,0.992190476,0.422619048,147992.4286,0.042902381,0.902190476,0.090785714,-28.86271429,0.070195238,114.9371429,0.22837619,11.80952381,9,1,42
"['canadian contemporary r&b', 'folk-pop']",Daniela Andrade,0.67725,0.60625,158518.75,0.236,0.000246,0.1205,-9.69575,0.040175,95.998,0.2985,61.25,6,1,8
"['contemporary country', 'country', 'country pop']",Danielle Bradbery,0.227171429,0.568142857,209266.7143,0.621857143,0,0.212985714,-4.867142857,0.030885714,118.8044286,0.46,56,6,1,7
"['british experimental', 'gothic rock']",Danielle Dax,0.00606,0.358,208360,0.829,0.00104,0.186,-8.431,0.053,151.865,0.61,25,1,1,2
"['cello', 'classical cello']",Daniil Shafran,0.9745,0.501,85189.75,0.1604,0.827,0.1273,-20.24425,0.134725,134.20925,0.32,0,7,1,4
"['latin christian', 'latin worship']",Danilo Montero,0.24555,0.590333333,312116.1667,0.622666667,5.12E-06,0.801,-8.3695,0.037433333,125.5021667,0.481333333,50.83333333,11,1,12
"['latin', 'latin pop', 'latin viral pop', 'mexican pop']",Danna Paola,0.295955556,0.587333333,211035.6667,0.535111111,3.54E-06,0.172111111,-7.629777778,0.051,147.0503333,0.5212,61.22222222,0,1,9
"['banjo', 'new orleans jazz']",Danny Barker,0.891,0.6565,269613.5,0.453,0.41965,0.2344,-9.3115,0.046975,104.2475,0.71275,2.75,7,0,8
['redneck'],Danny Boone,0.090308,0.6776,217486,0.7788,3.56E-07,0.13632,-5.3804,0.10198,105.2852,0.5748,50.6,9,1,10
"['broadway', 'hollywood', 'show tunes']",Danny Burstein,0.916,0.7,234867,0.183,2.66E-06,0.0967,-16.058,0.074,132.711,0.483,1,4,1,2
['movie tunes'],Danny DeVito,0.643,0.651,180733,0.442,0,0.369,-12.903,0.178,99.656,0.658,48,0,1,2
"['anthem worship', 'ccm', 'christian music', 'christian pop', 'idol']",Danny Gokey,0.291366667,0.520333333,231832.3333,0.651,0,0.198333333,-6.425666667,0.043433333,143.3106667,0.388333333,57,5,1,6
['comic'],Danny Kaye,0.848256098,0.553439024,420044.4756,0.304895122,0.071963771,0.305956098,-14.63102439,0.274953659,112.9967195,0.561439024,13.04878049,5,1,82
"['latin', 'latin pop', 'pop venezolano', 'reggaeton', 'trap latino', 'tropical']",Danny Ocean,0.209066667,0.773,207244,0.752,0,0.070933333,-7.029,0.059733333,109.2086667,0.341,74,1,1,6
"['austindie', 'stomp and holler']",Danny Schmidt,0.734,0.396,258107,0.252,0,0.0756,-13.47,0.0457,127.957,0.35,43,9,1,2
"['new wave pop', 'scottish new wave', 'sophisti-pop']",Danny Wilson,0.235,0.682,234467,0.571,0,0.116,-13.139,0.0367,135.109,0.657,59,0,1,2
"['deep big room', 'pop edm']",Dante Klein,0.0992,0.681,162425,0.774,0,0.35,-3.167,0.0787,102.924,0.267,63,1,0,2
"['rock en espanol', 'spanish new wave', 'spanish pop']",Danza Invisible,0.012305,0.5575,296380,0.7805,0.0012705,0.42,-9.141,0.0316,132.7245,0.8525,50.5,11,1,4
"['alternative metal', 'hard rock', 'metal', 'rock']",Danzig,0.033950308,0.464192308,267985.6154,0.645961538,0.091043342,0.190376923,-10.06523077,0.064115385,134.9140385,0.277842308,41.46153846,9,1,52
